source,spd_score,best_solint,RA,DEC
P20753/scalarphasediff0_skyselfcalcyle000_L769393_P20753_spd.ms.phaseup.h5,2.683082618789653,509.47049604036545,244.50775,56.247852
P29603/scalarphasediff0_skyselfcalcyle000_L816272_P29603_spd.ms.phaseup.h5,2.6974688025838027,520.9341552161172,243.58961,55.614105
P57537/scalarphasediff0_skyselfcalcyle000_L798074_P57537_spd.ms.phaseup.h5,2.7015753260159414,524.2807843175433,240.81688,54.53334
P34797/scalarphasediff0_skyselfcalcyle000_L798074_P34797_spd.ms.phaseup.h5,2.701803497918266,524.4677293625954,243.10345,55.910316
P36710/scalarphasediff0_skyselfcalcyle000_L816272_P36710_spd.ms.phaseup.h5,2.709329303093918,530.693536243658,242.90912,53.991398
P43350/scalarphasediff0_skyselfcalcyle000_L798074_P43350_spd.ms.phaseup.h5,2.710804877890119,531.9280232181331,242.28497,53.90706
P17645/scalarphasediff0_skyselfcalcyle000_L769393_P17645_spd.ms.phaseup.h5,2.7125790258141067,533.4183909071407,244.74753,54.879543
P17340/scalarphasediff0_skyselfcalcyle000_L769393_P17340_spd.ms.phaseup.h5,2.7135719521688015,534.2554170010063,244.83209,55.5991
P37570/scalarphasediff0_skyselfcalcyle000_L798074_P37570_spd.ms.phaseup.h5,2.718769412713561,538.6714541864128,242.83202,55.47957
P57537/scalarphasediff0_skyselfcalcyle000_L816272_P57537_spd.ms.phaseup.h5,2.7195414430017326,539.3324270706861,240.81688,54.53334
P45283/scalarphasediff0_skyselfcalcyle000_L686962_P45283_spd.ms.phaseup.h5,2.725131781078252,544.1580029523351,242.11804,54.1753
P22135/scalarphasediff0_skyselfcalcyle000_L769393_P22135_spd.ms.phaseup.h5,2.7264883715007513,545.3395824473957,244.35052,55.936317
P43350/scalarphasediff0_skyselfcalcyle000_L686962_P43350_spd.ms.phaseup.h5,2.7288457586319677,547.4028155906426,242.28497,53.90706
P23167/scalarphasediff0_skyselfcalcyle000_L816272_P23167_spd.ms.phaseup.h5,2.7294117203986907,547.9000533925857,244.16821,53.970383
P43350/scalarphasediff0_skyselfcalcyle000_L769393_P43350_spd.ms.phaseup.h5,2.7366915913253855,554.3625008002142,242.28497,53.90706
P20753/scalarphasediff0_skyselfcalcyle000_L798074_P20753_spd.ms.phaseup.h5,2.7396205285935356,556.9980227518636,244.50775,56.247852
P51449/scalarphasediff0_skyselfcalcyle000_L686962_P51449_spd.ms.phaseup.h5,2.7403377997199443,557.646596572297,241.51295,53.803524
P25671/scalarphasediff0_skyselfcalcyle000_L798074_P25671_spd.ms.phaseup.h5,2.745488772231469,562.3412593300021,243.90775,53.779564
P47136/scalarphasediff0_skyselfcalcyle000_L769393_P47136_spd.ms.phaseup.h5,2.7482254459770954,564.8623248131083,241.93552,54.83945
P52047/scalarphasediff0_skyselfcalcyle000_L798074_P52047_spd.ms.phaseup.h5,2.751532540562723,567.9341806530347,241.42654,54.778763
P25671/scalarphasediff0_skyselfcalcyle000_L769393_P25671_spd.ms.phaseup.h5,2.751889578234449,568.2674963178854,243.90775,53.779564
P18696/scalarphasediff0_skyselfcalcyle000_L769393_P18696_spd.ms.phaseup.h5,2.751965013945287,568.3379620172617,244.63739,54.529552
P17340/scalarphasediff0_skyselfcalcyle000_L798074_P17340_spd.ms.phaseup.h5,2.7537002182277996,569.9629063363973,244.83209,55.5991
P52978/scalarphasediff0_skyselfcalcyle000_L686962_P52978_spd.ms.phaseup.h5,2.7591292042541258,575.0978375620219,241.29634,55.64919
P43443/scalarphasediff0_skyselfcalcyle000_L686962_P43443_spd.ms.phaseup.h5,2.7660038088896957,581.7135457204204,242.2656,56.178883
P38451/scalarphasediff0_skyselfcalcyle000_L798074_P38451_spd.ms.phaseup.h5,2.7675180765524106,583.188241673849,242.75125,54.701157
P38451/scalarphasediff0_skyselfcalcyle000_L769393_P38451_spd.ms.phaseup.h5,2.7692230052780347,584.8562932982252,242.75125,54.701157
P29603/scalarphasediff0_skyselfcalcyle000_L798074_P29603_spd.ms.phaseup.h5,2.77223533381887,587.8235642024475,243.58961,55.614105
P41054/scalarphasediff0_skyselfcalcyle000_L798074_P41054_spd.ms.phaseup.h5,2.772860116817631,588.442246731119,242.50952,54.277065
P34797/scalarphasediff0_skyselfcalcyle000_L686962_P34797_spd.ms.phaseup.h5,2.784266353824742,599.938495376639,243.10345,55.910316
P99998/scalarphasediff0_skyselfcalcyle000_L816272_P99998_spd.ms.phaseup.h5,2.7923724887537373,608.3495025363342,243.2815,56.132496
P22135/scalarphasediff0_skyselfcalcyle000_L798074_P22135_spd.ms.phaseup.h5,2.80092929426878,617.4570229471595,244.35052,55.936317
P46169/scalarphasediff0_skyselfcalcyle000_L686962_P46169_spd.ms.phaseup.h5,2.804791550109303,621.6479437081923,241.99933,56.104183
P19951/scalarphasediff0_skyselfcalcyle000_L798074_P19951_spd.ms.phaseup.h5,2.8051716918875393,622.0631948683573,244.50336,54.44647
P54450/scalarphasediff0_skyselfcalcyle000_L798074_P54450_spd.ms.phaseup.h5,2.8108203870075124,628.2930423942062,241.167,54.528248
P29640/scalarphasediff0_skyselfcalcyle000_L686962_P29640_spd.ms.phaseup.h5,2.8128356326177144,630.5430183856321,243.555,54.069767
P16362/scalarphasediff0_skyselfcalcyle000_L686962_P16362_spd.ms.phaseup.h5,2.8198927617136182,638.5391398956206,244.8469,54.010803
P30078/scalarphasediff0_skyselfcalcyle000_L769393_P30078_spd.ms.phaseup.h5,2.824053538349576,643.3411696654688,243.51001,54.739265
P20753/scalarphasediff0_skyselfcalcyle000_L686962_P20753_spd.ms.phaseup.h5,2.826768113372996,646.5101785082559,244.50775,56.247852
P34344/scalarphasediff0_skyselfcalcyle000_L686962_P34344_spd.ms.phaseup.h5,2.8285647903387923,648.623579037453,243.12967,54.30074
P30374/scalarphasediff0_skyselfcalcyle000_L769393_P30374_spd.ms.phaseup.h5,2.8297015740009903,649.967399578506,243.52597,56.15734
P51299/scalarphasediff0_skyselfcalcyle000_L798074_P51299_spd.ms.phaseup.h5,2.8424062891497273,665.3482111394774,241.52383,54.469135
P46169/scalarphasediff0_skyselfcalcyle000_L798074_P46169_spd.ms.phaseup.h5,2.842726325759479,665.7445148246129,241.99933,56.104183
P23167/scalarphasediff0_skyselfcalcyle000_L798074_P23167_spd.ms.phaseup.h5,2.8429247765378234,665.9904828759674,244.16821,53.970383
P52978/scalarphasediff0_skyselfcalcyle000_L798074_P52978_spd.ms.phaseup.h5,2.84628321983582,670.179423873348,241.29634,55.64919
P36710/scalarphasediff0_skyselfcalcyle000_L686962_P36710_spd.ms.phaseup.h5,2.8478173079308085,672.1096163554131,242.90912,53.991398
P54450/scalarphasediff0_skyselfcalcyle000_L769393_P54450_spd.ms.phaseup.h5,2.850279621765537,675.2300254604394,241.167,54.528248
P29623/scalarphasediff0_skyselfcalcyle000_L798074_P29623_spd.ms.phaseup.h5,2.8514854097990567,676.7682328792712,243.56592,54.72464
P44004/scalarphasediff0_skyselfcalcyle000_L686962_P44004_spd.ms.phaseup.h5,2.8539930479115467,679.9888705876665,242.19891,56.18861
P32270/scalarphasediff0_skyselfcalcyle000_L686962_P32270_spd.ms.phaseup.h5,2.8548007203875834,681.0324882373457,243.3233,56.02129
P99998/scalarphasediff0_skyselfcalcyle000_L798074_P99998_spd.ms.phaseup.h5,2.855241200788553,681.602950607317,243.2815,56.132496
P50311/scalarphasediff0_skyselfcalcyle000_L816272_P50311_spd.ms.phaseup.h5,2.8564480480557704,683.1706723572227,241.64323,53.896904
P32881/scalarphasediff0_skyselfcalcyle000_L769393_P32881_spd.ms.phaseup.h5,2.8569026347384874,683.7630018601527,243.2818,55.99541
P99999/scalarphasediff0_skyselfcalcyle000_L769393_P99999_spd.ms.phaseup.h5,2.8637489575034785,692.8060968988071,244.0989,55.451298
P38451/scalarphasediff0_skyselfcalcyle000_L816272_P38451_spd.ms.phaseup.h5,2.866868102882601,697.0040328229376,242.75125,54.701157
P47136/scalarphasediff0_skyselfcalcyle000_L798074_P47136_spd.ms.phaseup.h5,2.8788280346931203,713.577440289299,241.93552,54.83945
P32881/scalarphasediff0_skyselfcalcyle000_L816272_P32881_spd.ms.phaseup.h5,2.878901326460258,713.6814253684981,243.2818,55.99541
P46169/scalarphasediff0_skyselfcalcyle000_L769393_P46169_spd.ms.phaseup.h5,2.8842462887521583,721.3478180538193,241.99933,56.104183
P57537/scalarphasediff0_skyselfcalcyle000_L686962_P57537_spd.ms.phaseup.h5,2.88630609825649,724.3468357695142,240.81688,54.53334
P16362/scalarphasediff0_skyselfcalcyle000_L816272_P16362_spd.ms.phaseup.h5,2.886499533821065,724.6297712235881,244.8469,54.010803
P16362/scalarphasediff0_skyselfcalcyle000_L769393_P16362_spd.ms.phaseup.h5,2.8967390811686946,739.9361805408453,244.8469,54.010803
P18696/scalarphasediff0_skyselfcalcyle000_L816272_P18696_spd.ms.phaseup.h5,2.8970405389442067,740.3968846390081,244.63739,54.529552
P50372/scalarphasediff0_skyselfcalcyle000_L798074_P50372_spd.ms.phaseup.h5,2.8989411010170665,743.3151460718769,241.6406,53.937923
P30374/scalarphasediff0_skyselfcalcyle000_L798074_P30374_spd.ms.phaseup.h5,2.901861160580778,747.845617177701,243.52597,56.15734
P37570/scalarphasediff0_skyselfcalcyle000_L686962_P37570_spd.ms.phaseup.h5,2.9054896045487144,753.5560114109683,242.83202,55.47957
P43443/scalarphasediff0_skyselfcalcyle000_L816272_P43443_spd.ms.phaseup.h5,2.9059162884064036,754.2335245754241,242.2656,56.178883
P51299/scalarphasediff0_skyselfcalcyle000_L816272_P51299_spd.ms.phaseup.h5,2.906786154882162,755.6187167052111,241.52383,54.469135
P37570/scalarphasediff0_skyselfcalcyle000_L816272_P37570_spd.ms.phaseup.h5,2.9089472727160333,759.0833961576664,242.83202,55.47957
P31630/scalarphasediff0_skyselfcalcyle000_L686962_P31630_spd.ms.phaseup.h5,2.9095328676854395,760.0279894601597,243.3988,56.1606
P36710/scalarphasediff0_skyselfcalcyle000_L798074_P36710_spd.ms.phaseup.h5,2.9099439356425485,760.6925462331275,242.90912,53.991398
P25671/scalarphasediff0_skyselfcalcyle000_L686962_P25671_spd.ms.phaseup.h5,2.913435288963115,766.3868717405292,243.90775,53.779564
P54826/scalarphasediff0_skyselfcalcyle000_L798074_P54826_spd.ms.phaseup.h5,2.9146930632849397,768.4605259894553,241.14645,53.994007
P52047/scalarphasediff0_skyselfcalcyle000_L769393_P52047_spd.ms.phaseup.h5,2.915182923056149,769.2713807611103,241.42654,54.778763
P54450/scalarphasediff0_skyselfcalcyle000_L686962_P54450_spd.ms.phaseup.h5,2.9166611407704703,771.7293520124394,241.167,54.528248
P34344/scalarphasediff0_skyselfcalcyle000_L816272_P34344_spd.ms.phaseup.h5,2.9214039143832258,779.7305309686692,243.12967,54.30074
P50372/scalarphasediff0_skyselfcalcyle000_L769393_P50372_spd.ms.phaseup.h5,2.9233660302386193,783.0931843299882,241.6406,53.937923
P23733/scalarphasediff0_skyselfcalcyle000_L816272_P23733_spd.ms.phaseup.h5,2.925606906642932,786.9722008484978,244.16959,55.67134
P43443/scalarphasediff0_skyselfcalcyle000_L798074_P43443_spd.ms.phaseup.h5,2.9259109079732335,787.5016520801047,242.2656,56.178883
P50892/scalarphasediff0_skyselfcalcyle000_L816272_P50892_spd.ms.phaseup.h5,2.9267171672469563,788.9096005846376,241.52518,55.900024
P43350/scalarphasediff0_skyselfcalcyle000_L816272_P43350_spd.ms.phaseup.h5,2.9280551568145667,791.2582399418965,242.28497,53.90706
P18225/scalarphasediff0_skyselfcalcyle000_L686962_P18225_spd.ms.phaseup.h5,2.929211432925085,793.3002432638954,244.65262,53.8616
P45283/scalarphasediff0_skyselfcalcyle000_L816272_P45283_spd.ms.phaseup.h5,2.929547636197491,793.8961490182312,242.11804,54.1753
P54450/scalarphasediff0_skyselfcalcyle000_L816272_P54450_spd.ms.phaseup.h5,2.937157492877461,807.6528552995314,241.167,54.528248
P32270/scalarphasediff0_skyselfcalcyle000_L816272_P32270_spd.ms.phaseup.h5,2.938767221541311,810.6308055353722,243.3233,56.02129
P43479/scalarphasediff0_skyselfcalcyle000_L816272_P43479_spd.ms.phaseup.h5,2.9559822961327584,844.09926350947,242.26288,56.22136
P52695/scalarphasediff0_skyselfcalcyle000_L798074_P52695_spd.ms.phaseup.h5,2.958725036517521,849.7264364800778,241.31435,55.93092
P41054/scalarphasediff0_skyselfcalcyle000_L816272_P41054_spd.ms.phaseup.h5,2.9601308256564107,852.6444935694034,242.50952,54.277065
P50311/scalarphasediff0_skyselfcalcyle000_L686962_P50311_spd.ms.phaseup.h5,2.962446684759146,857.5028499951201,241.64323,53.896904
P34344/scalarphasediff0_skyselfcalcyle000_L769393_P34344_spd.ms.phaseup.h5,2.9635829733041965,859.9103653612322,243.12967,54.30074
P53334/scalarphasediff0_skyselfcalcyle000_L816272_P53334_spd.ms.phaseup.h5,2.9651701547639644,863.299864753376,241.27142,55.012676
P44004/scalarphasediff0_skyselfcalcyle000_L769393_P44004_spd.ms.phaseup.h5,2.965731026131218,864.5051522272576,242.19891,56.18861
P34797/scalarphasediff0_skyselfcalcyle000_L769393_P34797_spd.ms.phaseup.h5,2.966077656335634,865.252027244176,243.10345,55.910316
P30078/scalarphasediff0_skyselfcalcyle000_L816272_P30078_spd.ms.phaseup.h5,2.966712211271628,866.6232324973398,243.51001,54.739265
P29640/scalarphasediff0_skyselfcalcyle000_L816272_P29640_spd.ms.phaseup.h5,2.9739990849138733,882.7471367086348,243.555,54.069767
P20753/scalarphasediff0_skyselfcalcyle000_L816272_P20753_spd.ms.phaseup.h5,2.9741517688532872,883.0926560495176,244.50775,56.247852
P17645/scalarphasediff0_skyselfcalcyle000_L798074_P17645_spd.ms.phaseup.h5,2.974971632626938,884.9535454280788,244.74753,54.879543
P18225/scalarphasediff0_skyselfcalcyle000_L798074_P18225_spd.ms.phaseup.h5,2.975483589025054,886.1203445805036,244.65262,53.8616
P17515/scalarphasediff0_skyselfcalcyle000_L686962_P17515_spd.ms.phaseup.h5,2.9775106604004495,890.7768416667756,244.73724,53.991684
P99998/scalarphasediff0_skyselfcalcyle000_L769393_P99998_spd.ms.phaseup.h5,2.9779922671245846,891.8918643901711,243.2815,56.132496
P32881/scalarphasediff0_skyselfcalcyle000_L798074_P32881_spd.ms.phaseup.h5,2.97810426252935,892.1516414174984,243.2818,55.99541
P52047/scalarphasediff0_skyselfcalcyle000_L686962_P52047_spd.ms.phaseup.h5,2.983587074437223,905.098046900937,241.42654,54.778763
P54363/scalarphasediff0_skyselfcalcyle000_L816272_P54363_spd.ms.phaseup.h5,2.983718765803915,905.4146543317976,241.17068,54.64182
P32881/scalarphasediff0_skyselfcalcyle000_L686962_P32881_spd.ms.phaseup.h5,2.988443380609976,916.9564741118415,243.2818,55.99541
P32270/scalarphasediff0_skyselfcalcyle000_L798074_P32270_spd.ms.phaseup.h5,2.9897450011994477,920.2004864180408,243.3233,56.02129
P17645/scalarphasediff0_skyselfcalcyle000_L816272_P17645_spd.ms.phaseup.h5,2.9897513523271733,920.2163851093102,244.74753,54.879543
P25722/scalarphasediff0_skyselfcalcyle000_L686962_P25722_spd.ms.phaseup.h5,2.992424485456134,926.9693010172406,243.95642,55.27988
P18996/scalarphasediff0_skyselfcalcyle000_L798074_P18996_spd.ms.phaseup.h5,2.9940723630203014,931.1943201876744,244.64194,55.29757
P23733/scalarphasediff0_skyselfcalcyle000_L686962_P23733_spd.ms.phaseup.h5,2.994285915826328,931.7453905062196,244.16959,55.67134
P31630/scalarphasediff0_skyselfcalcyle000_L769393_P31630_spd.ms.phaseup.h5,2.99507716767127,933.7943691478708,243.3988,56.1606
P58431/scalarphasediff0_skyselfcalcyle000_L798074_P58431_spd.ms.phaseup.h5,2.99681193463767,938.3265954078914,240.64915,55.777775
P22135/scalarphasediff0_skyselfcalcyle000_L816272_P22135_spd.ms.phaseup.h5,2.9972495599240445,939.4787200522554,244.35052,55.936317
P29623/scalarphasediff0_skyselfcalcyle000_L686962_P29623_spd.ms.phaseup.h5,2.9991263390689133,944.4605912776484,243.56592,54.72464
P30374/scalarphasediff0_skyselfcalcyle000_L816272_P30374_spd.ms.phaseup.h5,2.9994894732362924,945.4322827081412,243.52597,56.15734
P51570/scalarphasediff0_skyselfcalcyle000_L769393_P51570_spd.ms.phaseup.h5,3.0024630170845072,953.4860264721806,241.47095,55.17634
P54826/scalarphasediff0_skyselfcalcyle000_L769393_P54826_spd.ms.phaseup.h5,3.003866704143754,957.3493013529636,241.14645,53.994007
P25722/scalarphasediff0_skyselfcalcyle000_L798074_P25722_spd.ms.phaseup.h5,3.0048809548811253,960.1659185172632,243.95642,55.27988
P30807/scalarphasediff0_skyselfcalcyle000_L769393_P30807_spd.ms.phaseup.h5,3.005517759953133,961.9453015386372,243.4466,54.234283
P58431/scalarphasediff0_skyselfcalcyle000_L816272_P58431_spd.ms.phaseup.h5,3.009624257088475,973.6284940525616,240.64915,55.777775
P31630/scalarphasediff0_skyselfcalcyle000_L816272_P31630_spd.ms.phaseup.h5,3.012060882976779,980.7378637152322,243.3988,56.1606
P58431/scalarphasediff0_skyselfcalcyle000_L686962_P58431_spd.ms.phaseup.h5,3.012558988983994,982.2080124339586,240.64915,55.777775
P18996/scalarphasediff0_skyselfcalcyle000_L769393_P18996_spd.ms.phaseup.h5,3.019491211625976,1003.292366973582,244.64194,55.29757
P44004/scalarphasediff0_skyselfcalcyle000_L798074_P44004_spd.ms.phaseup.h5,3.020574509972436,1006.6972939912926,242.19891,56.18861
P18696/scalarphasediff0_skyselfcalcyle000_L798074_P18696_spd.ms.phaseup.h5,3.027246607008007,1028.3793963722992,244.63739,54.529552
P29640/scalarphasediff0_skyselfcalcyle000_L798074_P29640_spd.ms.phaseup.h5,3.027368917797442,1028.788803297716,243.555,54.069767
P32270/scalarphasediff0_skyselfcalcyle000_L769393_P32270_spd.ms.phaseup.h5,3.0276447332226564,1029.7136735314732,243.3233,56.02129
P51299/scalarphasediff0_skyselfcalcyle000_L769393_P51299_spd.ms.phaseup.h5,3.0289436109669094,1034.099993128605,241.52383,54.469135
P17340/scalarphasediff0_skyselfcalcyle000_L816272_P17340_spd.ms.phaseup.h5,3.029151117067156,1034.8055140575393,244.83209,55.5991
P29640/scalarphasediff0_skyselfcalcyle000_L769393_P29640_spd.ms.phaseup.h5,3.0311383753531063,1041.630164792232,243.555,54.069767
P30807/scalarphasediff0_skyselfcalcyle000_L686962_P30807_spd.ms.phaseup.h5,3.036874567363857,1062.054113169515,243.4466,54.234283
P52978/scalarphasediff0_skyselfcalcyle000_L769393_P52978_spd.ms.phaseup.h5,3.037118609180902,1062.9481068737002,241.29634,55.64919
P23733/scalarphasediff0_skyselfcalcyle000_L769393_P23733_spd.ms.phaseup.h5,3.0395572399745427,1072.0000014884247,244.16959,55.67134
P54363/scalarphasediff0_skyselfcalcyle000_L798074_P54363_spd.ms.phaseup.h5,3.0423189669852784,1082.5207516276378,241.17068,54.64182
P99998/scalarphasediff0_skyselfcalcyle000_L686962_P99998_spd.ms.phaseup.h5,3.0439327130044154,1088.806913065325,243.2815,56.132496
P50372/scalarphasediff0_skyselfcalcyle000_L686962_P50372_spd.ms.phaseup.h5,3.0473770473911532,1102.584610326961,241.6406,53.937923
P34344/scalarphasediff0_skyselfcalcyle000_L798074_P34344_spd.ms.phaseup.h5,3.0500037580659676,1113.4400788109954,243.12967,54.30074
P50372/scalarphasediff0_skyselfcalcyle000_L816272_P50372_spd.ms.phaseup.h5,3.0522077404878947,1122.7952533501998,241.6406,53.937923
P30078/scalarphasediff0_skyselfcalcyle000_L798074_P30078_spd.ms.phaseup.h5,3.053378532963559,1127.8605537540373,243.51001,54.739265
P30374/scalarphasediff0_skyselfcalcyle000_L686962_P30374_spd.ms.phaseup.h5,3.05526454244923,1136.1653737934582,243.52597,56.15734
P25671/scalarphasediff0_skyselfcalcyle000_L816272_P25671_spd.ms.phaseup.h5,3.0694857774411957,1205.4315200755636,243.90775,53.779564
P23733/scalarphasediff0_skyselfcalcyle000_L798074_P23733_spd.ms.phaseup.h5,3.073179466048616,1225.6950095956493,244.16959,55.67134
P25722/scalarphasediff0_skyselfcalcyle000_L816272_P25722_spd.ms.phaseup.h5,3.073952775355816,1230.0772917790648,243.95642,55.27988
P51449/scalarphasediff0_skyselfcalcyle000_L769393_P51449_spd.ms.phaseup.h5,3.0749563859654665,1235.8408236766452,241.51295,53.803524
P46169/scalarphasediff0_skyselfcalcyle000_L816272_P46169_spd.ms.phaseup.h5,3.078528077274923,1257.0888926574191,241.99933,56.104183
P18923/scalarphasediff0_skyselfcalcyle000_L798074_P18923_spd.ms.phaseup.h5,3.0830542990918848,1285.8337588396198,244.60773,54.428497
P53334/scalarphasediff0_skyselfcalcyle000_L798074_P53334_spd.ms.phaseup.h5,3.0889017845446345,1326.4864186487257,241.27142,55.012676
P52047/scalarphasediff0_skyselfcalcyle000_L816272_P52047_spd.ms.phaseup.h5,3.0935518639490662,1362.2064950366382,241.42654,54.778763
P47136/scalarphasediff0_skyselfcalcyle000_L816272_P47136_spd.ms.phaseup.h5,3.0976104926912265,1396.355796490085,241.93552,54.83945
P51449/scalarphasediff0_skyselfcalcyle000_L798074_P51449_spd.ms.phaseup.h5,3.098300231237745,1402.4734970701013,241.51295,53.803524
P37570/scalarphasediff0_skyselfcalcyle000_L769393_P37570_spd.ms.phaseup.h5,3.103252010071511,1449.507670740387,242.83202,55.47957
P18996/scalarphasediff0_skyselfcalcyle000_L816272_P18996_spd.ms.phaseup.h5,3.1043039714245144,1460.2854812179344,244.64194,55.29757
P99999/scalarphasediff0_skyselfcalcyle000_L816272_P99999_spd.ms.phaseup.h5,3.1043150349077955,1460.4004498857946,244.0989,55.451298
P51449/scalarphasediff0_skyselfcalcyle000_L816272_P51449_spd.ms.phaseup.h5,3.105415270077518,1472.0086831400392,241.51295,53.803524
P18923/scalarphasediff0_skyselfcalcyle000_L686962_P18923_spd.ms.phaseup.h5,3.113345388756201,1567.956163473153,244.60773,54.428497
P43479/scalarphasediff0_skyselfcalcyle000_L798074_P43479_spd.ms.phaseup.h5,3.1152626129232637,1595.231626772366,242.26288,56.22136
